Icon,Name,Latitude,Longitude,Ell.Height (m),Code,Solution Type,PP Correction Status,Control,Note,Photo Notes,Layer,Source,Std Dev n (m),Std Dev e (m),Std Dev u (m),Std Dev Hz (m),Color,Point Symbol,Antenna Type,Antenna Height (m),Ant Height Method,Start Time,Stop Time,Duration,GPS Satellites,GLONASS Satellites,PDOP,HDOP,VDOP,Geoid Separation (m),Weighted residual n (m),Weighted residual e (m),Weighted residual u (m)
 ,20250903065453 2025-09-03 7:12:43.344203900 AM,32.44516146,55.29965724,1171.551,USER,Fixed,Corrected,None,359, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:12, , , , ,1.71,0.741,1.542, , , , 
 ,20250903062512 2025-09-03 6:34:59.707804200 AM,32.43685655,55.30662962,1159.266,USER,Fixed,Corrected,None,145, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:34:60 AM, , , , ,1.559,0.695,1.395, , , , 
 ,20250903062512 2025-09-03 6:37:17.509352700 AM,32.43643965,55.30475627,1162.791,USER,Fixed,Corrected,None,210, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:37, , , , ,1.572,0.692,1.412, , , , 
 ,20250903062512 2025-09-03 6:41:27.965015900 AM,32.43885711,55.30323437,1164.41,USER,Fixed,Corrected,None,328, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:41, , , , ,1.589,0.686,1.434, , , , 
 ,20250903065453 2025-09-03 7:07:47.454221200 AM,32.442898,55.30168069,1169.309,USER,Fixed,Corrected,None,221, ,BYCODE(0), ,0.013,0.012,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:07, , , , ,1.973,0.767,1.818, , , , 
 ,20250903065453 2025-09-03 7:14:41.450667400 AM,32.44576769,55.29869508,1173.874,USER,Partial,Corrected,None,414, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:14, , , , ,1.71,0.743,1.541, , , , 
 ,20250903072909 2025-09-03 7:36:22.199069700 AM,32.44867634,55.2981303,1176.12,USER,Fixed,Corrected,None,44, ,BYCODE(0), ,0.017,0.01,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:36, , , , ,1.835,0.966,1.56, , , , 
 ,20250903065453 2025-09-03 7:16:50.284652000 AM,32.4456829,55.29688204,1175.962,USER,Partial,Corrected,None,473, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:16, , , , ,1.708,0.745,1.537, , , , 
 ,20250903062512 2025-09-03 6:34:02.677375300 AM,32.43667428,55.30697686,1158.602,USER,Fixed,Corrected,None,119, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:34, , , , ,1.552,0.696,1.387, , , , 
 ,20250903062512 2025-09-03 6:39:41.207471400 AM,32.43745736,55.3039171,1163.332,USER,Fixed,Corrected,None,279, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:39, , , , ,1.583,0.688,1.426, , , , 
 ,20250903065453 2025-09-03 7:01:59.625626100 AM,32.43825576,55.30224616,1167.995,USER,Fixed,Corrected,None,61, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:01:60 AM, , , , ,1.532,0.676,1.375, , , , 
 ,20250903065453 2025-09-03 7:06:25.153890100 AM,32.4424854,55.30251374,1167.016,USER,Fixed,Corrected,None,184, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:06, , , , ,1.646,0.71,1.485, , , , 
 ,20250903062512 2025-09-03 6:34:22.653834800 AM,32.4349861,55.30626653,1159.848,USER,Fixed,Corrected,None,129, ,BYCODE(0), ,0.012,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:34, , , , ,1.554,0.696,1.39, , , , 
 ,20250903065453 2025-09-03 7:02:57.669618600 AM,32.4395284,55.30279399,1166.883,USER,Fixed,Corrected,None,88, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:02, , , , ,1.525,0.676,1.367, , , , 
 ,20250903065453 2025-09-03 7:12:45.338769900 AM,32.44501472,55.29953601,1171.672,USER,Fixed,Corrected,None,360, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:12, , , , ,1.71,0.741,1.542, , , , 
 ,20250903065453 2025-09-03 7:10:57.966903400 AM,32.44360683,55.29982933,1171.158,USER,Fixed,Corrected,None,310, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:10, , , , ,1.708,0.739,1.54, , , , 
 ,20250903065453 2025-09-03 7:09:18.870689400 AM,32.44221783,55.3001427,1169.986,USER,Fixed,Corrected,None,264, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:09, , , , ,1.961,0.767,1.805, , , , 
 ,20250903065453 2025-09-03 7:00:18.737571500 AM,32.43882259,55.304155,1163.902,USER,Fixed,Corrected,None,14, ,BYCODE(0), ,0.013,0.01,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:00, , , , ,1.544,0.675,1.388, , , , 
 ,20250903065453 2025-09-03 7:14:43.436733000 AM,32.44591394,55.29881605,1173.635,USER,Partial,Corrected,None,415, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:14, , , , ,1.71,0.743,1.541, , , , 
 ,20250903065453 2025-09-03 7:05:09.830852500 AM,32.44191005,55.30301956,1166.778,USER,Fixed,Corrected,None,150, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:05, , , , ,1.655,0.71,1.495, , , , 
 ,20250903065453 2025-09-03 7:16:52.708810800 AM,32.44582158,55.2968141,1176.256,USER,Partial,Corrected,None,474, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:16, , , , ,1.708,0.745,1.537, , , , 
 ,20250903062512 2025-09-03 6:36:30.150966400 AM,32.43834929,55.30601346,1159.556,USER,Fixed,Corrected,None,188, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:36, , , , ,1.568,0.693,1.406, , , , 
 ,20250903065453 2025-09-03 7:04:01.391416500 AM,32.44112889,55.30314687,1165.612,USER,Fixed,Corrected,None,117, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:04, , , , ,1.662,0.709,1.503, , , , 
 ,20250903065453 2025-09-03 7:07:49.444488300 AM,32.44275267,55.30155941,1169.696,USER,Fixed,Corrected,None,222, ,BYCODE(0), ,0.013,0.012,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:07, , , , ,1.973,0.767,1.818, , , , 
 ,20250903072909 2025-09-03 7:36:25.660310500 AM,32.44883418,55.2980672,1175.774,USER,Fixed,Corrected,None,45, ,BYCODE(0), ,0.018,0.009,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:36, , , , ,1.836,0.967,1.561, , , , 
 ,20250903065453 2025-09-03 7:01:07.274830100 AM,32.43959362,55.30430646,1163.719,USER,Fixed,Corrected,None,38, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:01, , , , ,1.538,0.676,1.382, , , , 
 ,20250903062512 2025-09-03 6:35:05.950998500 AM,32.4373619,55.3068317,1157.769,USER,Fixed,Corrected,None,148, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:35, , , , ,1.559,0.695,1.396, , , , 
 ,20250903062512 2025-09-03 6:38:20.359767000 AM,32.43662761,55.30441226,1163.1,USER,Fixed,Corrected,None,241, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:38, , , , ,1.577,0.69,1.418, , , , 
 ,20250903065453 2025-09-03 7:12:47.329535700 AM,32.44486832,55.29941482,1171.791,USER,Fixed,Corrected,None,361, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:12, , , , ,1.71,0.741,1.542, , , , 
 ,20250903062512 2025-09-03 6:40:50.055374100 AM,32.43873506,55.30360864,1164.001,USER,Fixed,Corrected,None,310, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:40, , , , ,1.587,0.687,1.431, , , , 
 ,20250903065453 2025-09-03 7:10:59.957368900 AM,32.44375285,55.29995112,1171.091,USER,Fixed,Corrected,None,311, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:10:60 AM, , , , ,1.708,0.739,1.54, , , , 
 ,20250903065453 2025-09-03 7:14:45.461797700 AM,32.4460626,55.29893898,1173.438,USER,Partial,Corrected,None,416, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:14, , , , ,1.71,0.743,1.541, , , , 
 ,20250903062512 2025-09-03 6:38:45.308439500 AM,32.43751574,55.30436234,1162.923,USER,Fixed,Corrected,None,252, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:38, , , , ,1.579,0.69,1.421, , , , 
 ,20250903065453 2025-09-03 7:09:20.862855200 AM,32.44207109,55.30002052,1170.232,USER,Fixed,Corrected,None,265, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:09, , , , ,1.961,0.767,1.805, , , , 
 ,20250903062512 2025-09-03 6:35:54.325777800 AM,32.435543,55.30523018,1161.635,USER,Fixed,Corrected,None,171, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:35, , , , ,1.564,0.694,1.402, , , , 
 ,20250903065453 2025-09-03 7:16:55.370564900 AM,32.44597742,55.29692608,1175.982,USER,Partial,Corrected,None,475, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:16, , , , ,1.708,0.745,1.537, , , , 
 ,20250903062512 2025-09-03 6:40:15.076684000 AM,32.4386121,55.30398007,1163.454,USER,Fixed,Corrected,None,294, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:40, , , , ,1.585,0.688,1.428, , , , 
 ,20250903062512 2025-09-03 6:35:44.254748100 AM,32.43514567,55.30548754,1161.062,USER,Fixed,Corrected,None,167, ,BYCODE(0), ,0.012,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:35, , , , ,1.563,0.694,1.401, , , , 
 ,20250903065453 2025-09-03 7:02:59.663684400 AM,32.43938144,55.30267226,1167.081,USER,Fixed,Corrected,None,89, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:02:60 AM, , , , ,1.668,0.709,1.51, , , , 
 ,20250903065453 2025-09-03 7:06:28.009542500 AM,32.44257617,55.30240597,1167.246,USER,Fixed,Corrected,None,185, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:06, , , , ,1.646,0.71,1.485, , , , 
 ,20250903065453 2025-09-03 7:07:51.434255600 AM,32.44260678,55.3014384,1169.982,USER,Fixed,Corrected,None,223, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:07, , , , ,1.973,0.767,1.817, , , , 
 ,20250903072909 2025-09-03 7:36:28.967054100 AM,32.44898205,55.29797016,1176.326,USER,Fixed,Corrected,None,46, ,BYCODE(0), ,0.017,0.01,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:36, , , , ,1.836,0.967,1.561, , , , 
 ,20250903065453 2025-09-03 7:12:49.318501700 AM,32.44472206,55.29929352,1171.796,USER,Fixed,Corrected,None,362, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:12, , , , ,1.71,0.741,1.542, , , , 
 ,20250903062512 2025-09-03 6:41:30.002280500 AM,32.43902962,55.30330707,1164.306,USER,Fixed,Corrected,None,329, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:41, , , , ,1.589,0.686,1.434, , , , 
 ,20250903065453 2025-09-03 7:14:47.448863000 AM,32.44620892,55.29906016,1173.261,USER,Partial,Corrected,None,417, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:14, , , , ,1.71,0.743,1.541, , , , 
 ,20250903065453 2025-09-03 7:04:03.381982300 AM,32.44098199,55.30302416,1166.293,USER,Fixed,Corrected,None,118, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:04, , , , ,1.662,0.709,1.503, , , , 
 ,20250903065453 2025-09-03 7:11:01.947934600 AM,32.44389949,55.3000729,1171.221,USER,Fixed,Corrected,None,312, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:11, , , , ,1.708,0.739,1.54, , , , 
 ,20250903062512 2025-09-03 6:37:37.509109300 AM,32.43813263,55.3054692,1160.306,USER,Fixed,Corrected,None,220, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:37, , , , ,1.574,0.691,1.414, , , , 
 ,20250903065453 2025-09-03 7:05:12.690604200 AM,32.4420006,55.30291072,1167.032,USER,Fixed,Corrected,None,151, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:05, , , , ,1.655,0.71,1.495, , , , 
 ,20250903065453 2025-09-03 7:09:22.851221100 AM,32.44192413,55.29989923,1170.696,USER,Fixed,Corrected,None,266, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:09, , , , ,1.961,0.767,1.804, , , , 
 ,20250903065453 2025-09-03 7:02:02.294179700 AM,32.43841321,55.30236013,1167.486,USER,Fixed,Corrected,None,62, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:02, , , , ,1.532,0.676,1.375, , , , 
 ,20250903065453 2025-09-03 7:00:20.725737800 AM,32.4386762,55.30403285,1163.833,USER,Fixed,Corrected,None,15, ,BYCODE(0), ,0.013,0.01,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:00, , , , ,1.543,0.675,1.388, , , , 
 ,20250903065453 2025-09-03 7:01:09.264895900 AM,32.43974154,55.30442839,1163.743,USER,Fixed,Corrected,None,39, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:01, , , , ,1.538,0.676,1.382, , , , 
 ,20250903062512 2025-09-03 6:37:58.333747900 AM,32.43849484,55.3051989,1160.625,USER,Fixed,Corrected,None,230, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:37, , , , ,1.576,0.691,1.416, , , , 
 ,20250903065453 2025-09-03 7:12:51.346766900 AM,32.44457309,55.29916973,1171.87,USER,Fixed,Corrected,None,363, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:12, , , , ,1.711,0.741,1.542, , , , 
 ,20250903065453 2025-09-03 7:14:49.439028500 AM,32.44635515,55.29918116,1173.231,USER,Partial,Corrected,None,418, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:14, , , , ,1.71,0.743,1.541, , , , 
 ,20250903062512 2025-09-03 6:39:13.512250900 AM,32.43966958,55.30487502,1160.415,USER,Fixed,Corrected,None,265, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:39, , , , ,1.581,0.689,1.423, , , , 
 ,20250903062512 2025-09-03 6:39:43.196736800 AM,32.43728965,55.30384582,1163.367,USER,Fixed,Corrected,None,280, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:39, , , , ,1.583,0.688,1.426, , , , 
 ,20250903065453 2025-09-03 7:07:53.457722200 AM,32.44245832,55.30131525,1170.286,USER,Fixed,Corrected,None,224, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:07, , , , ,1.972,0.767,1.817, , , , 
 ,20250903065453 2025-09-03 7:11:03.940400600 AM,32.44404684,55.30019368,1171.262,USER,Fixed,Corrected,None,313, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:11, , , , ,1.708,0.74,1.54, , , , 
 ,20250903072909 2025-09-03 7:36:32.459394900 AM,32.44883716,55.29782775,1176.553,USER,Fixed,Corrected,None,47, ,BYCODE(0), ,0.017,0.01,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:36, , , , ,1.837,0.967,1.562, , , , 
 ,20250903062512 2025-09-03 6:35:12.278690800 AM,32.4376841,55.30658086,1158.497,USER,Fixed,Corrected,None,151, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:35, , , , ,1.56,0.695,1.397, , , , 
 ,20250903062512 2025-09-03 6:36:30.903453400 AM,32.43834141,55.30599335,1159.637,USER,Fixed,Corrected,None,189, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:36, , , , ,1.568,0.693,1.406, , , , 
 ,20250903065453 2025-09-03 7:03:01.654050100 AM,32.43923477,55.30255046,1167.222,USER,Fixed,Corrected,None,90, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:03, , , , ,1.668,0.709,1.51, , , , 
 ,20250903065453 2025-09-03 7:04:05.376448200 AM,32.44083523,55.30290218,1166.815,USER,Fixed,Corrected,None,119, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:04, , , , ,1.662,0.709,1.503, , , , 
 ,20250903065453 2025-09-03 7:09:25.175281500 AM,32.44178063,55.29978011,1171.177,USER,Fixed,Corrected,None,267, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:09, , , , ,1.96,0.767,1.804, , , , 
 ,20250903062512 2025-09-03 6:40:52.050539300 AM,32.43856655,55.303538,1164.018,USER,Fixed,Corrected,None,311, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:40, , , , ,1.587,0.687,1.431, , , , 
 ,20250903065453 2025-09-03 7:14:51.466393000 AM,32.44650392,55.29930431,1172.898,USER,Partial,Corrected,None,419, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:14, , , , ,1.71,0.743,1.541, , , , 
 ,20250903065453 2025-09-03 7:12:53.341332400 AM,32.44442616,55.29904803,1172.009,USER,Fixed,Corrected,None,364, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:12, , , , ,1.711,0.741,1.542, , , , 
 ,20250903062512 2025-09-03 6:36:45.873295500 AM,32.43715209,55.30548194,1160.683,USER,Fixed,Corrected,None,196, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:36, , , , ,1.569,0.692,1.408, , , , 
 ,20250903065453 2025-09-03 7:06:31.232389200 AM,32.44242776,55.30226926,1167.338,USER,Fixed,Corrected,None,186, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:06, , , , ,1.645,0.71,1.484, , , , 
 ,20250903072909 2025-09-03 7:36:34.450561300 AM,32.44868544,55.29770443,1176.847,USER,Fixed,Corrected,None,48, ,BYCODE(0), ,0.017,0.01,0.014,0.02,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:36, , , , ,1.838,0.967,1.563, , , , 
 ,20250903062512 2025-09-03 6:37:01.851219900 AM,32.43579795,55.30491152,1163.018,USER,Fixed,Corrected,None,204, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:37, , , , ,1.571,0.692,1.41, , , , 
 ,20250903065453 2025-09-03 7:02:04.305344600 AM,32.43856644,55.3024844,1167.022,USER,Fixed,Corrected,None,63, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:02, , , , ,1.531,0.676,1.374, , , , 
 ,20250903065453 2025-09-03 7:11:05.963965900 AM,32.44419594,55.30031651,1170.984,USER,Fixed,Corrected,None,314, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:11, , , , ,1.708,0.74,1.54, , , , 
 ,20250903062512 2025-09-03 6:39:14.239138400 AM,32.43966217,55.3048561,1160.459,USER,Fixed,Corrected,None,266, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:39, , , , ,1.581,0.689,1.423, , , , 
 ,20250903065453 2025-09-03 7:07:55.437789200 AM,32.44231313,55.3011952,1170.507,USER,Fixed,Corrected,None,225, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:07, , , , ,1.972,0.767,1.817, , , , 
 ,20250903062512 2025-09-03 6:40:17.065449000 AM,32.43878029,55.30405204,1163.233,USER,Fixed,Corrected,None,295, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:40, , , , ,1.585,0.688,1.429, , , , 
 ,20250903065453 2025-09-03 7:05:15.894750100 AM,32.44185155,55.30277254,1166.869,USER,Fixed,Corrected,None,152, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:05, , , , ,1.654,0.71,1.494, , , , 
 ,20250903065453 2025-09-03 7:14:53.454258400 AM,32.446649,55.29942299,1173.014,USER,Partial,Corrected,None,420, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:14, , , , ,1.71,0.743,1.541, , , , 
 ,20250903065453 2025-09-03 7:09:26.834653100 AM,32.44175754,55.29972683,1171.384,USER,Fixed,Corrected,None,268, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:09, , , , ,1.96,0.767,1.804, , , , 
 ,20250903065453 2025-09-03 7:12:55.333698000 AM,32.44427957,55.29892679,1172.112,USER,Fixed,Corrected,None,365, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:12, , , , ,1.711,0.741,1.542, , , , 
 ,20250903065453 2025-09-03 7:01:11.286360500 AM,32.43989073,55.30455281,1163.834,USER,Fixed,Corrected,None,40, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:01, , , , ,1.538,0.676,1.381, , , , 
 ,20250903065453 2025-09-03 7:00:22.747202600 AM,32.43852656,55.30390891,1163.99,USER,Fixed,Corrected,None,16, ,BYCODE(0), ,0.013,0.01,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:00, , , , ,1.543,0.675,1.388, , , , 
 ,20250903062512 2025-09-03 6:37:19.535618100 AM,32.43661043,55.30482822,1162.595,USER,Fixed,Corrected,None,211, ,BYCODE(0), ,0.012,0.011,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:37, , , , ,1.572,0.691,1.412, , , , 
 ,20250903062512 2025-09-03 6:41:32.575435600 AM,32.43919509,55.3033741,1164.46,USER,Fixed,Corrected,None,330, ,BYCODE(0), ,0.012,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:41, , , , ,1.59,0.686,1.434, , , , 
 ,20250903065453 2025-09-03 7:04:07.377213700 AM,32.44068779,55.3027808,1167.193,USER,Fixed,Corrected,None,120, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:04, , , , ,1.662,0.709,1.503, , , , 
 ,20250903072909 2025-09-03 7:31:51.112491600 AM,32.45196707,55.29504714,1072.739,USER,Fixed,Corrected,None,1, ,BYCODE(0), ,0.014,0.012,0.014,0.019,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:31, , , , ,1.343,0.668,1.165, , , , 
 ,20250903065453 2025-09-03 7:11:07.929432400 AM,32.44434035,55.30043575,1170.911,USER,Fixed,Corrected,None,315, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:11, , , , ,1.709,0.74,1.54, , , , 
 ,20250903065453 2025-09-03 7:06:33.225155800 AM,32.44227579,55.30214393,1167.593,USER,Fixed,Corrected,None,187, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:06, , , , ,1.645,0.71,1.484, , , , 
 ,20250903065453 2025-09-03 7:03:03.648315400 AM,32.43908939,55.30242981,1167.303,USER,Fixed,Corrected,None,91, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:03, , , , ,1.668,0.709,1.51, , , , 
 ,20250903065453 2025-09-03 7:14:55.415724500 AM,32.44675403,55.29947497,1173.184,USER,Partial,Corrected,None,421, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 7:14, , , , ,1.71,0.743,1.541, , , , 
 ,20250903062512 2025-09-03 6:34:37.710578200 AM,32.43499059,55.30584572,1160.263,USER,Fixed,Corrected,None,135, ,BYCODE(0), ,0.012,0.01,0.011,0.016,         BYLAYER,  BYCODE, ,0,Vertical,9/3/2025 6:34, , , , ,1.556,0.695,1.392, , , , 
