run_id,T,L,C,p,h,w,s,demand_t1,demand_t2,demand_t3,demand_t4,demand_t5,demand_t6,demand_t7,demand_t8,demand_t9,demand_t10,demand_t11,demand_t12,demand_t13,demand_t14,scenario_type,scenario_param
2823,14,3,40,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_40
2824,14,3,40,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_40
2825,14,3,40,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_40
2826,14,3,40,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_40
2827,14,3,40,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_40
2828,14,3,40,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_40
2829,14,3,40,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_40
2830,14,3,40,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_40
2831,14,3,40,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_40
2832,14,3,40,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_40
2833,14,3,40,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_40
2834,14,3,40,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_40
2835,14,3,40,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_40
2836,14,3,40,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_40
2837,14,3,40,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_40
2838,14,3,40,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_40
2839,14,3,40,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_40
2840,14,3,40,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_40
2841,14,3,60,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_60
2842,14,3,60,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_60
2843,14,3,60,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_60
2844,14,3,60,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_60
2845,14,3,60,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_60
2846,14,3,60,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_60
2847,14,3,60,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_60
2848,14,3,60,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_60
2849,14,3,60,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_60
2850,14,3,60,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_60
2851,14,3,60,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_60
2852,14,3,60,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_60
2853,14,3,60,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_60
2854,14,3,60,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_60
2855,14,3,60,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_60
2856,14,3,60,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_60
2857,14,3,60,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_60
2858,14,3,60,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_60
2859,14,3,60,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_60
2860,14,3,60,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_60
2861,14,3,60,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_60
2862,14,3,60,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_60
2863,14,3,60,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_60
2864,14,3,60,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_60
2865,14,3,60,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_60
2866,14,3,80,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_80
2867,14,3,80,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_80
2868,14,3,80,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_80
2869,14,3,80,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_80
2870,14,3,80,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_80
2871,14,3,80,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_80
2872,14,3,80,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_80
2873,14,3,80,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_80
2874,14,3,80,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_80
2875,14,3,80,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_80
2876,14,3,80,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_80
2877,14,3,80,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_80
2878,14,3,80,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_80
2879,14,3,80,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_80
2880,14,3,80,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_80
2881,14,3,80,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_80
2882,14,3,80,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_80
2883,14,3,80,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_80
2884,14,3,80,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_80
2885,14,3,80,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_80
2886,14,3,80,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_80
2887,14,3,80,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_80
2888,14,3,80,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_80
2889,14,3,80,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_80
2890,14,3,80,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_80
2891,14,3,100,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_100
2892,14,3,100,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_100
2893,14,3,100,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_100
2894,14,3,100,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_100
2895,14,3,100,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_100
2896,14,3,100,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_100
2897,14,3,100,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_100
2898,14,3,100,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_100
2899,14,3,100,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_100
2900,14,3,100,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_100
2901,14,3,100,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_100
2902,14,3,100,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_100
2903,14,3,100,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_100
2904,14,3,100,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_100
2905,14,3,100,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_100
2906,14,3,100,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_100
2907,14,3,100,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_100
2908,14,3,100,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_100
2909,14,3,100,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_100
2910,14,3,100,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_100
2911,14,3,100,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_100
2912,14,3,100,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_100
2913,14,3,100,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_100
2914,14,3,100,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_100
2915,14,3,100,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_100
2916,14,3,120,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_120
2917,14,3,120,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_120
2918,14,3,120,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_120
2919,14,3,120,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_120
2920,14,3,120,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_120
2921,14,3,120,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_120
2922,14,3,120,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_120
2923,14,3,120,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_120
2924,14,3,120,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_120
2925,14,3,120,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_120
2926,14,3,120,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_120
2927,14,3,120,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_120
2928,14,3,120,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_120
2929,14,3,120,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_120
2930,14,3,120,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_120
2931,14,3,120,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_120
2932,14,3,120,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_120
2933,14,3,120,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_120
2934,14,3,120,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_120
2935,14,3,120,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_120
2936,14,3,120,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_120
2937,14,3,120,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_120
2938,14,3,120,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_120
2939,14,3,120,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_120
2940,14,3,120,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,capacity,C_120
2941,14,3,50,20,2.0,5,1,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_1
2942,14,3,50,20,2.0,5,1,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_1
2943,14,3,50,20,2.0,5,1,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_1
2944,14,3,50,20,2.0,5,1,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_1
2945,14,3,50,20,2.0,5,1,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_1
2946,14,3,50,20,2.0,5,1,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_1
2947,14,3,50,20,2.0,5,1,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_1
2948,14,3,50,20,2.0,5,1,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_1
2949,14,3,50,20,2.0,5,1,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_1
2950,14,3,50,20,2.0,5,1,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_1
2951,14,3,50,20,2.0,5,1,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_1
2952,14,3,50,20,2.0,5,1,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_1
2953,14,3,50,20,2.0,5,1,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_1
2954,14,3,50,20,2.0,5,1,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_1
2955,14,3,50,20,2.0,5,1,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_1
2956,14,3,50,20,2.0,5,1,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_1
2957,14,3,50,20,2.0,5,1,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_1
2958,14,3,50,20,2.0,5,1,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_1
2959,14,3,50,20,2.0,5,1,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_1
2960,14,3,50,20,2.0,5,1,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_1
2961,14,3,50,20,2.0,5,10,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_10
2962,14,3,50,20,2.0,5,10,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_10
2963,14,3,50,20,2.0,5,10,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_10
2964,14,3,50,20,2.0,5,10,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_10
2965,14,3,50,20,2.0,5,10,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_10
2966,14,3,50,20,2.0,5,10,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_10
2967,14,3,50,20,2.0,5,10,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_10
2968,14,3,50,20,2.0,5,10,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_10
2969,14,3,50,20,2.0,5,10,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_10
2970,14,3,50,20,2.0,5,10,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_10
2971,14,3,50,20,2.0,5,10,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_10
2972,14,3,50,20,2.0,5,10,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_10
2973,14,3,50,20,2.0,5,10,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_10
2974,14,3,50,20,2.0,5,10,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_10
2975,14,3,50,20,2.0,5,10,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_10
2976,14,3,50,20,2.0,5,10,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_10
2977,14,3,50,20,2.0,5,10,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_10
2978,14,3,50,20,2.0,5,10,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_10
2979,14,3,50,20,2.0,5,10,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_10
2980,14,3,50,20,2.0,5,10,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_10
2981,14,3,50,20,2.0,5,20,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_20
2982,14,3,50,20,2.0,5,20,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_20
2983,14,3,50,20,2.0,5,20,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_20
2984,14,3,50,20,2.0,5,20,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_20
2985,14,3,50,20,2.0,5,20,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_20
2986,14,3,50,20,2.0,5,20,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_20
2987,14,3,50,20,2.0,5,20,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_20
2988,14,3,50,20,2.0,5,20,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_20
2989,14,3,50,20,2.0,5,20,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_20
2990,14,3,50,20,2.0,5,20,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_20
2991,14,3,50,20,2.0,5,20,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_20
2992,14,3,50,20,2.0,5,20,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_20
2993,14,3,50,20,2.0,5,20,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_20
2994,14,3,50,20,2.0,5,20,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_20
2995,14,3,50,20,2.0,5,20,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_20
2996,14,3,50,20,2.0,5,20,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_20
2997,14,3,50,20,2.0,5,20,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_20
2998,14,3,50,20,2.0,5,20,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_20
2999,14,3,50,20,2.0,5,20,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_20
3000,14,3,50,20,2.0,5,20,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_20
3001,14,3,50,20,2.0,5,40,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_40
3002,14,3,50,20,2.0,5,40,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_40
3003,14,3,50,20,2.0,5,40,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_40
3004,14,3,50,20,2.0,5,40,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_40
3005,14,3,50,20,2.0,5,40,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_40
3006,14,3,50,20,2.0,5,40,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_40
3007,14,3,50,20,2.0,5,40,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_40
3008,14,3,50,20,2.0,5,40,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_40
3009,14,3,50,20,2.0,5,40,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_40
3010,14,3,50,20,2.0,5,40,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_40
3011,14,3,50,20,2.0,5,40,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_40
3012,14,3,50,20,2.0,5,40,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_40
3013,14,3,50,20,2.0,5,40,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_40
3014,14,3,50,20,2.0,5,40,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_40
3015,14,3,50,20,2.0,5,40,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_40
3016,14,3,50,20,2.0,5,40,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_40
3017,14,3,50,20,2.0,5,40,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_40
3018,14,3,50,20,2.0,5,40,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_40
3019,14,3,50,20,2.0,5,40,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_40
3020,14,3,50,20,2.0,5,40,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_40
3021,14,3,50,20,2.0,5,80,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_80
3022,14,3,50,20,2.0,5,80,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_80
3023,14,3,50,20,2.0,5,80,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_80
3024,14,3,50,20,2.0,5,80,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_80
3025,14,3,50,20,2.0,5,80,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_80
3026,14,3,50,20,2.0,5,80,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_80
3027,14,3,50,20,2.0,5,80,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_80
3028,14,3,50,20,2.0,5,80,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_80
3029,14,3,50,20,2.0,5,80,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_80
3030,14,3,50,20,2.0,5,80,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_80
3031,14,3,50,20,2.0,5,80,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_80
3032,14,3,50,20,2.0,5,80,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_80
3033,14,3,50,20,2.0,5,80,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_80
3034,14,3,50,20,2.0,5,80,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_80
3035,14,3,50,20,2.0,5,80,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_80
3036,14,3,50,20,2.0,5,80,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_80
3037,14,3,50,20,2.0,5,80,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_80
3038,14,3,50,20,2.0,5,80,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_80
3039,14,3,50,20,2.0,5,80,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_80
3040,14,3,50,20,2.0,5,80,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_80
3041,14,3,50,20,2.0,5,100,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_100
3042,14,3,50,20,2.0,5,100,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_100
3043,14,3,50,20,2.0,5,100,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_100
3044,14,3,50,20,2.0,5,100,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_100
3045,14,3,50,20,2.0,5,100,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_100
3046,14,3,50,20,2.0,5,100,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_100
3047,14,3,50,20,2.0,5,100,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_100
3048,14,3,50,20,2.0,5,100,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_100
3049,14,3,50,20,2.0,5,100,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_100
3050,14,3,50,20,2.0,5,100,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_100
3051,14,3,50,20,2.0,5,100,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_100
3052,14,3,50,20,2.0,5,100,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_100
3053,14,3,50,20,2.0,5,100,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_100
3054,14,3,50,20,2.0,5,100,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_100
3055,14,3,50,20,2.0,5,100,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_100
3056,14,3,50,20,2.0,5,100,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_100
3057,14,3,50,20,2.0,5,100,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_100
3058,14,3,50,20,2.0,5,100,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_100
3059,14,3,50,20,2.0,5,100,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_100
3060,14,3,50,20,2.0,5,100,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_100
3061,14,3,50,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_200
3062,14,3,50,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_200
3063,14,3,50,20,2.0,5,200,30,15,40,60,45,30,150,35,210,300,10,20,150,10,cost_sensitivity,s_200
