Icon,Name,Latitude,Longitude,Ell.Height (m),Code,Solution Type,PP Correction Status,Control,Note,Photo Notes,Layer,Source,Std Dev n (m),Std Dev e (m),Std Dev u (m),Std Dev Hz (m),Color,Point Symbol,Antenna Type,Antenna Height (m),Ant Height Method,Start Time,Stop Time,Duration,GPS Satellites,GLONASS Satellites,PDOP,HDOP,VDOP,Geoid Separation (m),Weighted residual n (m),Weighted residual e (m),Weighted residual u (m)
 ,20251013084710 2025-10-13 9:07:10.449242600 AM,32.0867775,54.23290713,1236.524,USER,Fixed,Corrected,None,457, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:07, , , , ,1.674,0.79,1.476, , , , 
 ,20251013095510 2025-10-13 10:01:49.662273900 AM,32.07970436,54.23433549,1230.843,USER,Fixed,Corrected,None,92, ,BYCODE(0), ,0.012,0.01,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:01, , , , ,1.455,0.755,1.244, , , , 
 ,20251013104242 2025-10-13 10:48:29.157373400 AM,32.07806444,54.2381642,1224.619,USER,Partial,Corrected,None,71, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:48, , , , ,1.425,0.748,1.214, , , , 
 ,20251013104242 2025-10-13 10:59:09.625825400 AM,32.07727176,54.24088149,1222.243,USER,Fixed,Corrected,None,384, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:59, , , , ,1.352,0.682,1.168, , , , 
 ,20251013095510 2025-10-13 10:09:06.137897000 AM,32.07983542,54.23650543,1226.583,USER,Partial,Corrected,None,306, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:09, , , , ,1.214,0.654,1.022, , , , 
 ,20251013111310 2025-10-13 11:20:18.078829300 AM,32.07951351,54.24470622,1221.425,USER,Fixed,Corrected,None,109, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 11:20, , , , ,1.343,0.667,1.166, , , , 
 ,20251013084710 2025-10-13 8:57:23.193286200 AM,32.07939957,54.2263186,1255.823,USER,Fixed,Corrected,None,167, ,BYCODE(0), ,0.014,0.012,0.014,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:57, , , , ,1.606,0.8,1.393, , , , 
 ,20251013092040 2025-10-13 9:25:57.003512100 AM,32.08316503,54.23148068,1234.951,USER,Fixed,Corrected,None,55, ,BYCODE(0), ,0.013,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:25, , , , ,2.011,0.867,1.814, , , , 
 ,20251013092040 2025-10-13 9:24:22.905273900 AM,32.08013855,54.22933023,1241.791,USER,Partial,Corrected,None,10, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:24, , , , ,2.024,0.872,1.826, , , , 
 ,20251013111310 2025-10-13 11:27:14.736066100 AM,32.07752627,54.24573754,1221.316,USER,Fixed,Corrected,None,312, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 11:27, , , , ,1.539,0.714,1.363, , , , 
 ,20251013092040 2025-10-13 9:39:12.268132700 AM,32.082251,54.23467147,1231.176,USER,Partial,Corrected,None,449, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:39, , , , ,1.854,0.841,1.652, , , , 
 ,20251013104242 2025-10-13 10:53:35.007195900 AM,32.08099675,54.24131558,1226.695,USER,Fixed,Corrected,None,221, ,BYCODE(0), ,0.015,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:53, , , , ,1.444,0.744,1.237, , , , 
 ,20251013084710 2025-10-13 8:53:16.610306700 AM,32.08104561,54.22562801,1257.084,USER,Partial,Corrected,None,46, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:53, , , , ,1.62,0.781,1.419, , , , 
 ,20251013095510 2025-10-13 10:13:17.902445800 AM,32.07687744,54.23596427,1226.675,USER,Partial,Corrected,None,430, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:13, , , , ,1.083,0.597,0.904, , , , 
 ,20251013092040 2025-10-13 9:27:40.906113600 AM,32.08294472,54.23189449,1232.354,USER,Partial,Corrected,None,107, ,BYCODE(0), ,0.013,0.01,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:27, , , , ,1.995,0.863,1.799, , , , 
 ,20251013084710 2025-10-13 9:01:44.981010400 AM,32.08152237,54.22850313,1240.962,USER,Partial,Corrected,None,297, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:01, , , , ,1.404,0.725,1.202, , , , 
 ,20251013104242 2025-10-13 10:59:11.618747700 AM,32.07743409,54.24096887,1222.051,USER,Fixed,Corrected,None,385, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:59, , , , ,1.352,0.682,1.168, , , , 
 ,20251013111310 2025-10-13 11:20:20.086463200 AM,32.07934958,54.24461684,1221.329,USER,Fixed,Corrected,None,110, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 11:20, , , , ,1.343,0.667,1.166, , , , 
 ,20251013095510 2025-10-13 10:05:19.012319300 AM,32.08059649,54.23586532,1226.656,USER,Partial,Corrected,None,195, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:05, , , , ,1.22,0.653,1.031, , , , 
 ,20251013104242 2025-10-13 10:48:31.148364300 AM,32.07822726,54.23825111,1224.752,USER,Partial,Corrected,None,72, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:48, , , , ,1.426,0.748,1.214, , , , 
 ,20251013111310 2025-10-13 11:27:16.735455000 AM,32.07736213,54.24565076,1221.244,USER,Fixed,Corrected,None,313, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 11:27, , , , ,1.539,0.714,1.363, , , , 
 ,20251013092040 2025-10-13 9:25:57.765377300 AM,32.08322697,54.23151413,1234.856,USER,Fixed,Corrected,None,56, ,BYCODE(0), ,0.013,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:25, , , , ,2.011,0.867,1.814, , , , 
 ,20251013092040 2025-10-13 9:33:56.998530400 AM,32.08332511,54.23367724,1232.304,USER,Fixed,Corrected,None,292, ,BYCODE(0), ,0.013,0.01,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:33, , , , ,1.925,0.85,1.727, , , , 
 ,20251013095510 2025-10-13 10:09:08.133331500 AM,32.07967226,54.2364175,1226.71,USER,Partial,Corrected,None,307, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:09, , , , ,1.213,0.654,1.022, , , , 
 ,20251013084710 2025-10-13 8:52:48.620632900 AM,32.08333579,54.2268607,1247.684,USER,Partial,Corrected,None,32, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:52, , , , ,1.625,0.782,1.424, , , , 
 ,20251013104242 2025-10-13 10:53:37.037820800 AM,32.08083053,54.24122627,1227.148,USER,Fixed,Corrected,None,222, ,BYCODE(0), ,0.015,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:53, , , , ,1.444,0.744,1.238, , , , 
 ,20251013095510 2025-10-13 10:01:51.674739600 AM,32.07953951,54.2342469,1231.016,USER,Partial,Corrected,None,93, ,BYCODE(0), ,0.012,0.01,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:01, , , , ,1.455,0.755,1.243, , , , 
 ,20251013092040 2025-10-13 9:31:39.965994400 AM,32.08219254,54.2325463,1232.394,USER,Fixed,Corrected,None,225, ,BYCODE(0), ,0.013,0.01,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:31, , , , ,1.952,0.854,1.756, , , , 
 ,20251013092040 2025-10-13 9:29:35.204620600 AM,32.08136712,54.23157226,1237.862,USER,Fixed,Corrected,None,162, ,BYCODE(0), ,0.013,0.01,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:29, , , , ,1.976,0.859,1.779, , , , 
 ,20251013111310 2025-10-13 11:20:22.091895100 AM,32.07918607,54.24452818,1221.366,USER,Fixed,Corrected,None,111, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 11:20, , , , ,1.343,0.667,1.166, , , , 
 ,20251013104242 2025-10-13 10:59:13.620166100 AM,32.07759758,54.24105653,1221.878,USER,Fixed,Corrected,None,386, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:59, , , , ,1.353,0.682,1.168, , , , 
 ,20251013111310 2025-10-13 11:27:18.745268100 AM,32.07719686,54.2455619,1221.128,USER,Fixed,Corrected,None,314, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 11:27, , , , ,1.538,0.714,1.363, , , , 
 ,20251013095510 2025-10-13 10:13:19.925477500 AM,32.07671142,54.23587498,1226.63,USER,Partial,Corrected,None,431, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:13, , , , ,1.083,0.597,0.904, , , , 
 ,20251013092040 2025-10-13 9:36:28.231499200 AM,32.07728659,54.23094557,1240.744,USER,Fixed,Corrected,None,367, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:36, , , , ,1.892,0.845,1.692, , , , 
 ,20251013084710 2025-10-13 8:57:51.197856700 AM,32.08169282,54.22754843,1245.422,USER,Fixed,Corrected,None,181, ,BYCODE(0), ,0.013,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:57, , , , ,1.601,0.799,1.388, , , , 
 ,20251013104242 2025-10-13 10:48:33.170885800 AM,32.07839129,54.23833911,1224.805,USER,Partial,Corrected,None,73, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:48, , , , ,1.426,0.748,1.214, , , , 
 ,20251013092040 2025-10-13 9:39:14.264833200 AM,32.08208766,54.23458223,1230.871,USER,Partial,Corrected,None,450, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:39, , , , ,1.854,0.841,1.652, , , , 
 ,20251013084710 2025-10-13 9:02:38.841144600 AM,32.08592576,54.23087615,1234.291,USER,Fixed,Corrected,None,324, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:02, , , , ,1.401,0.725,1.199, , , , 
 ,20251013095510 2025-10-13 10:05:21.036847600 AM,32.08043096,54.23577563,1226.659,USER,Partial,Corrected,None,196, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:05, , , , ,1.22,0.653,1.03, , , , 
 ,20251013104242 2025-10-13 10:53:39.024628400 AM,32.08066873,54.2411388,1227.581,USER,Fixed,Corrected,None,223, ,BYCODE(0), ,0.015,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:53, , , , ,1.444,0.744,1.238, , , , 
 ,20251013084710 2025-10-13 9:03:37.906698900 AM,32.08505014,54.23092793,1234.15,USER,Partial,Corrected,None,353, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:03, , , , ,1.399,0.725,1.197, , , , 
 ,20251013111310 2025-10-13 11:20:24.095325900 AM,32.07902203,54.24444069,1221.204,USER,Fixed,Corrected,None,112, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 11:20, , , , ,1.343,0.667,1.166, , , , 
 ,20251013111310 2025-10-13 11:27:20.742391100 AM,32.07703368,54.24547423,1221.071,USER,Fixed,Corrected,None,315, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 11:27, , , , ,1.538,0.714,1.363, , , , 
 ,20251013095510 2025-10-13 10:09:10.141364800 AM,32.07950733,54.23632899,1227.047,USER,Partial,Corrected,None,308, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:09, , , , ,1.213,0.654,1.022, , , , 
 ,20251013104242 2025-10-13 10:59:15.615411300 AM,32.07776009,54.24114392,1221.687,USER,Fixed,Corrected,None,387, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:59, , , , ,1.353,0.682,1.168, , , , 
 ,20251013084710 2025-10-13 9:04:42.613962900 AM,32.07975465,54.22807946,1246.094,USER,Partial,Corrected,None,386, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:04, , , , ,1.676,0.792,1.477, , , , 
 ,20251013084710 2025-10-13 9:05:54.159235500 AM,32.08234061,54.22999458,1234.687,USER,Fixed,Corrected,None,420, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:05, , , , ,1.676,0.791,1.477, , , , 
 ,20251013092040 2025-10-13 9:36:29.354198200 AM,32.07724825,54.230961,1240.912,USER,Fixed,Corrected,None,368, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:36, , , , ,1.891,0.845,1.692, , , , 
 ,20251013095510 2025-10-13 10:13:21.910598300 AM,32.07654914,54.23578737,1226.817,USER,Partial,Corrected,None,432, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:13, , , , ,1.083,0.597,0.904, , , , 
 ,20251013095510 2025-10-13 10:01:53.668500700 AM,32.07937618,54.23415811,1231.189,USER,Partial,Corrected,None,94, ,BYCODE(0), ,0.012,0.01,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:01, , , , ,1.454,0.755,1.243, , , , 
 ,20251013104242 2025-10-13 10:48:35.162275800 AM,32.07855359,54.23842745,1224.499,USER,Partial,Corrected,None,74, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:48, , , , ,1.426,0.748,1.214, , , , 
 ,20251013084710 2025-10-13 9:00:56.426024700 AM,32.07940096,54.22683894,1253.367,USER,Fixed,Corrected,None,274, ,BYCODE(0), ,0.013,0.012,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:00, , , , ,1.405,0.726,1.203, , , , 
 ,20251013084710 2025-10-13 9:07:12.437014600 AM,32.08661543,54.23282012,1236.232,USER,Partial,Corrected,None,458, ,BYCODE(0), ,0.013,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:07, , , , ,1.674,0.79,1.476, , , , 
 ,20251013111310 2025-10-13 11:27:22.720818300 AM,32.07687217,54.24538693,1220.9,USER,Fixed,Corrected,None,316, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 11:27, , , , ,1.538,0.714,1.363, , , , 
 ,20251013111310 2025-10-13 11:20:26.069570500 AM,32.07886053,54.24435405,1221.02,USER,Fixed,Corrected,None,113, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 11:20, , , , ,1.344,0.667,1.166, , , , 
 ,20251013104242 2025-10-13 10:53:41.015583000 AM,32.08050562,54.24104969,1227.963,USER,Fixed,Corrected,None,224, ,BYCODE(0), ,0.015,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:53, , , , ,1.444,0.744,1.238, , , , 
 ,20251013092040 2025-10-13 9:33:58.986979500 AM,32.08348832,54.23376642,1231.969,USER,Fixed,Corrected,None,293, ,BYCODE(0), ,0.013,0.01,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:33, , , , ,1.924,0.85,1.726, , , , 
 ,20251013104242 2025-10-13 10:59:17.621144300 AM,32.07792311,54.24123237,1221.322,USER,Partial,Corrected,None,388, ,BYCODE(0), ,0.015,0.01,0.012,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:59, , , , ,1.353,0.682,1.168, , , , 
 ,20251013092040 2025-10-13 9:27:42.927929200 AM,32.08277908,54.23180656,1232.81,USER,Partial,Corrected,None,108, ,BYCODE(0), ,0.013,0.01,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:27, , , , ,1.995,0.863,1.799, , , , 
 ,20251013092040 2025-10-13 9:24:24.900224200 AM,32.0799755,54.22924278,1242.455,USER,Partial,Corrected,None,11, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:24, , , , ,2.023,0.871,1.826, , , , 
 ,20251013095510 2025-10-13 10:05:23.030058400 AM,32.08026716,54.2356865,1226.839,USER,Partial,Corrected,None,197, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:05, , , , ,1.22,0.653,1.03, , , , 
 ,20251013104242 2025-10-13 10:53:41.839157600 AM,32.08043795,54.24101328,1228.208,USER,Fixed,Corrected,None,225, ,BYCODE(0), ,0.015,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:53, , , , ,1.444,0.744,1.238, , , , 
 ,20251013095510 2025-10-13 10:09:12.130688400 AM,32.07934435,54.23624168,1227.321,USER,Partial,Corrected,None,309, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:09, , , , ,1.213,0.654,1.022, , , , 
 ,20251013092040 2025-10-13 9:39:16.255298600 AM,32.08192663,54.23449571,1230.604,USER,Partial,Corrected,None,451, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:39, , , , ,1.853,0.841,1.651, , , , 
 ,20251013111310 2025-10-13 11:27:24.722263100 AM,32.07670839,54.24529838,1220.766,USER,Fixed,Corrected,None,317, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 11:27, , , , ,1.538,0.714,1.363, , , , 
 ,20251013092040 2025-10-13 9:31:41.991848000 AM,32.08202781,54.23245804,1232.362,USER,Fixed,Corrected,None,226, ,BYCODE(0), ,0.013,0.01,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:31, , , , ,1.952,0.854,1.755, , , , 
 ,20251013111310 2025-10-13 11:20:28.104520800 AM,32.07869437,54.24426491,1220.75,USER,Fixed,Corrected,None,114, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 11:20, , , , ,1.344,0.667,1.166, , , , 
 ,20251013095510 2025-10-13 10:13:23.910608500 AM,32.07638641,54.2356987,1226.877,USER,Partial,Corrected,None,433, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:13, , , , ,1.083,0.597,0.904, , , , 
 ,20251013104242 2025-10-13 10:48:37.166260700 AM,32.07871601,54.23851474,1224.22,USER,Partial,Corrected,None,75, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:48, , , , ,1.426,0.748,1.214, , , , 
 ,20251013084710 2025-10-13 8:55:55.932591000 AM,32.08541303,54.22902696,1233.882,USER,Fixed,Corrected,None,124, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:55, , , , ,1.607,0.79,1.4, , , , 
 ,20251013104242 2025-10-13 10:59:19.618579400 AM,32.07808617,54.24131967,1220.998,USER,Partial,Corrected,None,389, ,BYCODE(0), ,0.015,0.01,0.012,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:59, , , , ,1.353,0.682,1.168, , , , 
 ,20251013092040 2025-10-13 9:29:37.211522300 AM,32.08153066,54.23166027,1237.393,USER,Fixed,Corrected,None,163, ,BYCODE(0), ,0.013,0.01,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:29, , , , ,1.975,0.859,1.779, , , , 
 ,20251013092040 2025-10-13 9:25:59.793012400 AM,32.08339181,54.23160449,1234.562,USER,Fixed,Corrected,None,57, ,BYCODE(0), ,0.013,0.011,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:25:60 AM, , , , ,2.011,0.867,1.814, , , , 
 ,20251013095510 2025-10-13 10:01:55.693327200 AM,32.07921087,54.23406817,1231.389,USER,Partial,Corrected,None,95, ,BYCODE(0), ,0.012,0.01,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:01, , , , ,1.454,0.755,1.243, , , , 
 ,20251013084710 2025-10-13 8:54:24.023356900 AM,32.08373995,54.2276012,1243.374,USER,Fixed,Corrected,None,78, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:54, , , , ,1.624,0.793,1.417, , , , 
 ,20251013111310 2025-10-13 11:27:26.763106300 AM,32.0765412,54.24520809,1220.789,USER,Fixed,Corrected,None,318, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 11:27, , , , ,1.538,0.714,1.363, , , , 
 ,20251013104242 2025-10-13 10:53:43.832035100 AM,32.08027476,54.24092633,1228.633,USER,Fixed,Corrected,None,226, ,BYCODE(0), ,0.015,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:53, , , , ,1.444,0.744,1.238, , , , 
 ,20251013084710 2025-10-13 8:58:21.941064100 AM,32.0842102,54.22890333,1239.067,USER,Fixed,Corrected,None,197, ,BYCODE(0), ,0.013,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:58, , , , ,1.596,0.798,1.382, , , , 
 ,20251013111310 2025-10-13 11:20:30.078732500 AM,32.07853399,54.24417772,1220.593,USER,Fixed,Corrected,None,115, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 11:20, , , , ,1.344,0.667,1.166, , , , 
 ,20251013084710 2025-10-13 9:00:12.654903200 AM,32.0829743,54.22876247,1237.662,USER,Fixed,Corrected,None,252, ,BYCODE(0), ,0.013,0.012,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:00, , , , ,1.407,0.726,1.205, , , , 
 ,20251013111310 2025-10-13 11:27:27.540452500 AM,32.07647756,54.24517405,1220.984,USER,Fixed,Corrected,None,319, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 11:27, , , , ,1.538,0.714,1.363, , , , 
 ,20251013084710 2025-10-13 8:56:35.926240400 AM,32.08214693,54.2272697,1247.88,USER,Fixed,Corrected,None,144, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:56, , , , ,1.6,0.788,1.392, , , , 
 ,20251013095510 2025-10-13 10:09:14.119936200 AM,32.07918312,54.23615439,1227.582,USER,Partial,Corrected,None,310, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:09, , , , ,1.213,0.654,1.022, , , , 
 ,20251013095510 2025-10-13 10:05:25.026132300 AM,32.0801039,54.23559833,1227.029,USER,Partial,Corrected,None,198, ,BYCODE(0), ,0.013,0.01,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:05, , , , ,1.22,0.653,1.03, , , , 
 ,20251013104242 2025-10-13 10:59:21.608028700 AM,32.0782488,54.24140841,1221.294,USER,Partial,Corrected,None,390, ,BYCODE(0), ,0.015,0.01,0.012,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:59, , , , ,1.353,0.682,1.168, , , , 
 ,20251013104242 2025-10-13 10:48:39.160029400 AM,32.078878,54.23860341,1224.209,USER,Partial,Corrected,None,76, ,BYCODE(0), ,0.013,0.011,0.012,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:48, , , , ,1.426,0.748,1.215, , , , 
 ,20251013095510 2025-10-13 10:13:25.902020900 AM,32.07622328,54.23561127,1226.989,USER,Partial,Corrected,None,434, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:13, , , , ,1.083,0.597,0.904, , , , 
 ,20251013084710 2025-10-13 8:54:00.026976300 AM,32.08177676,54.22654443,1251.785,USER,Fixed,Corrected,None,66, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 8:54, , , , ,1.612,0.78,1.411, , , , 
 ,20251013092040 2025-10-13 9:34:01.012953800 AM,32.08365103,54.23385583,1231.436,USER,Fixed,Corrected,None,294, ,BYCODE(0), ,0.013,0.01,0.012,0.016,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:34, , , , ,1.924,0.85,1.726, , , , 
 ,20251013092040 2025-10-13 9:39:18.247335000 AM,32.08176359,54.23440854,1230.973,USER,Partial,Corrected,None,452, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 9:39, , , , ,1.853,0.841,1.651, , , , 
 ,20251013111310 2025-10-13 11:20:32.084246400 AM,32.07836988,54.24408853,1220.6,USER,Fixed,Corrected,None,116, ,BYCODE(0), ,0.014,0.011,0.013,0.017,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 11:20, , , , ,1.344,0.667,1.166, , , , 
 ,20251013111310 2025-10-13 11:27:29.506760800 AM,32.07631697,54.2450878,1221.99,USER,Fixed,Corrected,None,320, ,BYCODE(0), ,0.014,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 11:27, , , , ,1.538,0.714,1.363, , , , 
 ,20251013104242 2025-10-13 10:53:45.825203700 AM,32.0801126,54.24084017,1228.543,USER,Fixed,Corrected,None,227, ,BYCODE(0), ,0.015,0.011,0.013,0.018,         BYLAYER,  BYCODE, ,0,Vertical,10/13/2025 10:53, , , , ,1.444,0.744,1.238, , , , 
